id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,GCaMP_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2,dHbT_modularity_whole
M322-6_v2_no_mvmt,322,True,6,3.0,"(140, 7572)",M,0.012033836316381243,0.033945325633833824,0.013161884243462119,0.009687187850497306,0.010173889815545154,0.009876358088462446
M322-8_v2_no_mvmt,322,True,8,3.0,"(83, 7594)",M,0.01892035855253157,0.05007693576134045,0.02050277524827075,0.012987284198072489,0.013452501557751507,0.01318808288166118
M322-10_v2_no_mvmt,322,True,10,3.0,"(45, 7308)",M,0.015215194801191653,0.034729473351431915,0.01642979917549441,0.012611786738929927,0.011733866323636375,0.012281447748892099
M322-12_v2_no_mvmt,322,True,12,3.0,"(182, 7577)",M,0.02058249514804224,0.04157609436122783,0.022782601464952403,0.01512944335014576,0.014692304616065728,0.015072579481526828
M353-6_v2_no_mvmt,353,True,6,5.0,"(97, 7497)",M,0.02377787527528949,0.05738631114174482,0.02670650487285317,0.022281952608529908,0.0212002226867076,0.022015792484522113
M353-8_v2_no_mvmt,353,True,8,5.0,"(109, 7400)",M,0.023221685043304546,0.05745723216114923,0.025918943987061297,0.015971910170059698,0.014834342977652976,0.01560735202753824
M353-10_v2_no_mvmt,353,True,10,5.0,"(113, 7428)",M,0.016781279960476857,0.04892755055684363,0.018505838306274433,0.017256004638217873,0.022143340169469675,0.018280577322061235
M361-6_v2_no_mvmt,361,True,6,5.0,"(108, 7428)",F,0.017825511521325884,0.04928030278732694,0.019767267382838665,0.014750628729293454,0.014686038120641494,0.014828488960300512
M365-6_v2_no_mvmt,365,True,6,6.0,"(87, 7428)",F,0.02047201687612404,0.0472440035124279,0.023411450932235782,0.017994106038337412,0.014997929266984542,0.016726578478269465
M367-6_v2_no_mvmt,367,True,6,6.0,"(162, 7529)",F,0.014129528211985768,0.04089802459920743,0.016150557845188943,0.016068214383497436,0.01770077372368699,0.016610086178220126
M374-6_v2_no_mvmt,374,True,6,6.0,"(72, 7417)",M,0.021835056215470005,0.054045748413113825,0.024703522442251182,0.015064397998982161,0.014159755131784168,0.014801690651601642
M374-8_v2_no_mvmt,374,True,8,6.0,"(68, 7125)",M,0.02308548514577973,0.046372930828625064,0.02421101180672181,0.01518754144449531,0.018789041966099554,0.016205954115809582
M374-10_v2_no_mvmt,374,True,10,6.0,"(68, 7649)",M,0.016770612450763372,0.02483500288968888,0.01722065861519971,0.020626603078817987,0.020175336749313977,0.020509598006891103
M387-6_v2_no_mvmt,387,True,6,7.0,"(90, 7540)",M,0.0262994112354921,0.08083576358577985,0.029159737432361818,0.014259855380975794,0.01354745180785525,0.014053892574984912
M387-10_v2_no_mvmt,387,True,10,7.0,"(117, 7462)",M,0.02293340830633712,0.04391292748641209,0.02531659145960759,0.01974979354505584,0.01980540858714103,0.019841151445478093
M396-6_v2_no_mvmt,396,True,6,7.0,"(89, 7528)",F,0.02237746392467825,0.056017028670276095,0.02513374797062983,0.018942945927938815,0.015436915594679291,0.01729162561057645
M397-6_v2_no_mvmt,397,True,6,7.0,"(69, 7503)",F,0.01937695854541309,0.0452850609384224,0.02123936003926565,0.013345198198814955,0.01409159542706329,0.013700902712705703
M410-6_v2_no_mvmt,410,True,6,9.0,"(99, 7428)",M,0.015998261989138254,0.03264863214247843,0.016824696099135283,0.02429745142479405,0.022524404297402885,0.023793275397693013
M410-8_v2_no_mvmt,410,True,8,9.0,"(102, 7532)",M,0.01669525808455912,0.04093617323364824,0.017991185802162253,0.014919487117099702,0.013493115301444838,0.014437169824698974
M410-10_v2_no_mvmt,410,True,10,9.0,"(71, 7137)",M,0.020794435700208096,0.047012845988475147,0.022348221286536362,0.02123863545735655,0.017324883204079954,0.019870010934251774
M412-8_v2_no_mvmt,412,True,8,9.0,"(135, 7515)",F,0.017588253905634094,0.031003772422948783,0.019233947068739862,0.014708252127468246,0.014679922536606427,0.014702278017816369
M412-10_v2_no_mvmt,412,True,10,9.0,"(101, 7163)",F,0.014942412744351716,0.04222528639132207,0.01585741496171123,0.01201529934310914,0.01163292916219483,0.011894481188727152
M415-6_v2_no_mvmt,415,True,6,9.0,"(131, 7585)",F,0.03488427320342665,0.03561077585048106,0.03493606647670357,0.014570041592860315,0.015497355225876036,0.014979791997664605
M415-8_v2_no_mvmt,415,True,8,9.0,"(62, 7420)",F,0.017967914750843257,0.04982306092767927,0.019507665825409196,0.018622917202892577,0.017145804454804413,0.018249253197070048
