id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M39-12_v2_null_normal,39,False,12,,"(88, 4695)",F,-8.907087155091838e-05,0.0046499107448477565,0.0019299726319600748,0.1112071449150101,-0.0936329588014981,-0.11610486891385768
M42-12_v2_null_normal,42,False,12,,"(113, 4794)",F,0.0005030289114735349,0.0005572857293355543,-4.8223748496645295e-05,-0.041418814716898004,-0.1174267459792906,-0.04648601013439084
M44-12_v2_null_normal,44,False,12,,"(93, 4987)",M,0.0016030520988012788,-0.0009536713614358128,0.0007219433261977923,0.06176429857360477,0.033374878825647415,0.04237640216036559
M45-12_v2_null_normal,45,False,12,,"(81, 4877)",M,0.0008727552647103484,0.003362116049438875,0.0021058873230283496,-0.02033542976939204,0.03291404612159328,0.08595387840670861
M46-12_v2_null_normal,46,False,12,,"(116, 4835)",M,0.002477206350181828,-0.00043419378822346624,0.00035768954922053543,0.02630575676706063,-0.06849663235481002,0.030880670987418993
M251-6_v2_null_normal,251,False,6,,"(52, 4966)",F,0.0011330795685728767,-0.0010082025302374277,-5.555196252139009e-05,0.14469453376205788,0.16591639871382638,0.0842443729903537
M254-6_v2_null_normal,254,False,6,,"(51, 4955)",M,0.0008212414499191315,-0.0002618416661334373,0.0003623613275723166,0.053058938821223575,0.11787764244715104,0.09057818843623125
M308-8_v2_null_normal,308,False,8,2.0,"(88, 7378)",F,0.0002855136520765036,0.001378519532154609,-0.00017128081682326089,0.05212550607287449,0.15519568151147098,0.10762483130904182
M308-10_v2_null_normal,308,False,10,2.0,"(111, 7328)",F,0.001736043881394033,0.0030477565126835653,0.001727085467514131,0.05413673849428039,0.06664006384676775,0.10947060388401172
M308-12_v2_null_normal,308,False,12,2.0,"(135, 7630)",F,-0.0012256055238517368,0.0013413256850464475,-0.0003873572112452519,0.16438147471054237,0.20612431444241316,0.10847044485070079
M308-14_v2_null_normal,308,False,14,2.0,"(107, 7269)",F,0.0009298586874859189,0.0007132606130300771,0.0005657140777684276,0.11790220820189275,0.14221871713985276,0.2806256572029443
M316-8_v2_null_normal,316,True,8,3.0,"(83, 7579)",F,-0.0004978473136787811,-0.0002605538901661073,3.7474145716454454e-05,0.00504439063761097,-0.023809523809523808,0.08373688458434224
M316-10_v2_null_normal,316,True,10,3.0,"(104, 7207)",F,0.0003537832015683137,-0.000340739108100877,-0.0011256389237227916,-0.017137960582690653,0.06392459297343617,0.04695801199657242
M316-12_v2_null_normal,316,True,12,3.0,"(94, 7392)",F,0.0008312326666726948,-0.00126539643712725,-0.0001484197924976981,0.026182737450343087,0.13976164680390032,0.004153123871433733
M322-6_v2_null_normal,322,True,6,3.0,"(140, 7572)",M,-0.0005803839291649915,-0.0003180023408524447,-0.0001993065676171547,0.08119235836627141,0.06521739130434782,0.1623847167325428
M322-8_v2_null_normal,322,True,8,3.0,"(83, 7594)",M,0.0015937154824275654,0.002716160474938133,0.0016221722630386673,0.13330354483169496,0.17649687220732796,0.14998510574918084
M322-10_v2_null_normal,322,True,10,3.0,"(45, 7308)",M,0.0017857509336079052,0.0009208952459274901,0.0011809828911586503,0.2561158944922783,0.2466858001913353,0.21005876725433922
M322-12_v2_null_normal,322,True,12,3.0,"(182, 7577)",M,-0.0013258917060714568,-0.0009035045610948434,-0.0005297243321318095,-0.058488818314145825,0.026200873362445403,0.06417890697366682
M353-6_v2_null_normal,353,True,6,5.0,"(97, 7497)",M,0.0011944208920606934,0.00021165107589996075,0.0008114475286777519,0.08352713178294573,0.09515503875968993,0.07441860465116279
M353-8_v2_null_normal,353,True,8,5.0,"(109, 7400)",M,0.00011649525658559164,-0.002007230073256817,-0.0009311177792939159,0.2605826492837599,0.2185739578303557,0.17672621921776918
M353-10_v2_null_normal,353,True,10,5.0,"(113, 7428)",M,-0.0003091320643079957,-0.0007167809360600353,-0.0005824104295533729,0.09859154929577464,0.13524738172625497,0.031599855543517526
M361-6_v2_null_normal,361,True,6,5.0,"(108, 7428)",F,0.0014115680870262614,-0.002467435221562145,-0.0002904386398731675,0.11271297509829617,0.07557885539536915,0.09450997524392019
M365-6_v2_null_normal,365,True,6,6.0,"(87, 7428)",F,0.0024613994485562733,0.0009754383175793227,0.00143749970629826,0.05869565217391305,-0.04710144927536231,0.03568840579710146
M367-6_v2_null_normal,367,True,6,6.0,"(162, 7529)",F,-0.0018173676228081053,-0.0004442106850483875,-0.00040321092128355935,0.008481357017122743,-0.00752120339254282,-0.023363738198111692
M374-6_v2_null_normal,374,True,6,6.0,"(72, 7417)",M,-0.0016221337749217823,-0.0007113902109271703,-0.0012352844653417483,0.25480657864257583,0.25665971739634,0.14987259671067873
M374-8_v2_null_normal,374,True,8,6.0,"(68, 7125)",M,-0.0009356309844632114,-0.0031841476705169913,-0.001983059827324481,0.2447459430699654,0.2734769885607874,0.16759776536312848
M374-10_v2_null_normal,374,True,10,6.0,"(68, 7649)",M,4.68502894066077e-05,-0.0010089811324870935,-0.00015666791239112086,0.27096327096327094,0.2885192885192885,0.09170709170709171
M387-6_v2_null_normal,387,True,6,7.0,"(90, 7540)",M,0.00047244469417968843,-7.293731835467573e-05,-8.010453773126916e-05,0.09728272142708978,-0.08400746733042937,-0.023853972204936725
M387-10_v2_null_normal,387,True,10,7.0,"(117, 7462)",M,5.687603894890674e-05,0.0003181649355332229,1.6671700431754182e-05,0.21232757115418197,0.1562772830452244,0.049764274489261386
M396-6_v2_null_normal,396,True,6,7.0,"(89, 7528)",F,0.0010146385403342773,0.001079702972729187,0.00020673953703907684,-0.02535059331175835,0.028047464940668794,0.09816612729234087
M397-6_v2_null_normal,397,True,6,7.0,"(69, 7503)",F,-0.0007656598883829366,0.002279308466146802,0.0005036698319728261,0.11268781302170283,0.11157484696716752,0.1352253756260434
M410-6_v2_null_normal,410,True,6,9.0,"(99, 7428)",M,0.00011493080611500119,0.00065651064620093,0.00020938538096679124,0.06245396965679775,-0.009721608484312872,-0.006775666519369573
M410-8_v2_null_normal,410,True,8,9.0,"(102, 7532)",M,0.0009902717957790553,0.00015758038705013244,0.00042629662639765044,0.1044156706507304,0.17314077025232405,0.09594953519256308
M410-10_v2_null_normal,410,True,10,9.0,"(71, 7137)",M,-0.00136424452956474,-0.0018861315235675028,-0.001183727940916572,0.07340441971874519,0.13197341987328076,0.10678411373821665
M412-8_v2_null_normal,412,True,8,9.0,"(135, 7515)",F,-0.0007408123960625047,0.0029418533177899054,0.0005790109076612696,0.24705292199648862,0.18083772259844494,0.057938299473288185
M412-10_v2_null_normal,412,True,10,9.0,"(101, 7163)",F,-0.0015608315638258883,0.0005385318561898226,0.000225122438157702,0.3272425249169435,0.18327796234772975,0.1661129568106312
M415-6_v2_null_normal,415,True,6,9.0,"(131, 7585)",F,0.0010883958355739748,0.0006437630987752232,0.0007488338998830142,0.35772782714758666,0.4279491200557588,0.3171284195852936
M415-8_v2_null_normal,415,True,8,9.0,"(62, 7420)",F,-0.0006631971243317098,0.002645583328660967,0.0005373618697009217,0.1665356394129979,0.1044287211740042,0.07180293501048218
