id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,GCaMP_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2,dHbT_modularity_whole
M316-8_v2_null_shuffle,316,True,8,3.0,"(83, 7579)",F,0.8355805578963497,0.9386404686622736,0.8826823443830949,0.021581466557640632,0.021749984093176553,0.021667549481734896
M316-10_v2_null_shuffle,316,True,10,3.0,"(104, 7207)",F,0.9059477866601672,0.9154960529428272,0.9118430987250126,0.03584517776658268,0.037042084501001056,0.03644028828513969
M316-12_v2_null_shuffle,316,True,12,3.0,"(94, 7392)",F,0.9859501176172262,0.9643112530630857,0.9752701147429511,0.026970447222929173,0.025133845237485103,0.02600837985113993
M322-6_v2_null_shuffle,322,True,6,3.0,"(140, 7572)",M,1.0059573208235157,0.9732645259199272,0.9899445750391851,0.025579204834606403,0.02550131940032166,0.025540981045933327
M322-8_v2_null_shuffle,322,True,8,3.0,"(83, 7594)",M,1.0069425156436094,0.976735747323723,0.9920294673385506,0.029592168036922183,0.02969137850555004,0.0296411473638911
M322-10_v2_null_shuffle,322,True,10,3.0,"(45, 7308)",M,0.9570744279335897,1.0134883543745283,0.9844486822364372,0.02749576818762739,0.028056438089131552,0.027773563317055872
M322-12_v2_null_shuffle,322,True,12,3.0,"(182, 7577)",M,1.0288115552737909,0.9812899271031676,1.0049255733360902,0.022028533133473648,0.02115372449334836,0.02156878667711333
M353-6_v2_null_shuffle,353,True,6,5.0,"(97, 7497)",M,1.0261552905347275,1.030016681799052,1.0282673917169316,0.031756294124603485,0.029582827812872324,0.03067928102910177
M353-8_v2_null_shuffle,353,True,8,5.0,"(109, 7400)",M,0.9490219270212465,1.0056994391109777,0.9766475644581116,0.02407799870798584,0.023852388771914344,0.02396408959554574
M353-10_v2_null_shuffle,353,True,10,5.0,"(113, 7428)",M,1.0029152978219151,1.014810906865584,1.0089132845572064,0.03182644203513476,0.029105647349408324,0.030444214302912734
M361-6_v2_null_shuffle,361,True,6,5.0,"(108, 7428)",F,0.9837447899987071,0.995998241540507,0.9900379881740844,0.04047602228460808,0.03843826407037387,0.03943387137182248
M365-6_v2_null_shuffle,365,True,6,6.0,"(87, 7428)",F,0.9521360598258225,0.9731466179352084,0.9628116296037729,0.029900536248450845,0.03176077232188083,0.030829599934261372
M367-6_v2_null_shuffle,367,True,6,6.0,"(162, 7529)",F,0.9155033660509604,0.9274288618246069,0.9223762942947802,0.023999889553399257,0.02420535377240948,0.02410928798461155
M374-6_v2_null_shuffle,374,True,6,6.0,"(72, 7417)",M,0.891695266362969,0.9670408240803516,0.9275193192533286,0.02149123896011189,0.023112831268019232,0.022217825820266053
M374-8_v2_null_shuffle,374,True,8,6.0,"(68, 7125)",M,0.9944542705495936,1.0402619019538901,1.0167342894688634,0.05006664458452399,0.05089199295915302,0.05048684018017083
M374-10_v2_null_shuffle,374,True,10,6.0,"(68, 7649)",M,0.676186339827437,0.8673781535819752,0.7404543042427078,0.03344775644586104,0.033351719630930324,0.03340777660169712
M387-6_v2_null_shuffle,387,True,6,7.0,"(90, 7540)",M,0.9585528420402719,0.941147262695361,0.9501787850298469,0.02523538301397335,0.02470460806395969,0.0249689841714045
M387-10_v2_null_shuffle,387,True,10,7.0,"(117, 7462)",M,0.950802503229908,0.9452914847913748,0.9481822158273425,0.029535737575009418,0.029442053627858802,0.0295021792317724
M396-6_v2_null_shuffle,396,True,6,7.0,"(89, 7528)",F,0.8803691164009194,0.94834551534408,0.9117677345286244,0.030551674985495717,0.030104893527589605,0.030332414313630904
M397-6_v2_null_shuffle,397,True,6,7.0,"(69, 7503)",F,1.0242732583467198,0.9313604708137392,0.9760080817064033,0.031752615408272254,0.03166613195671512,0.031718755351596205
M410-6_v2_null_shuffle,410,True,6,9.0,"(99, 7428)",M,0.9740867765029229,1.0247721857049141,0.99873002246984,0.028746076892543836,0.02981733541243366,0.029292830915235792
M410-8_v2_null_shuffle,410,True,8,9.0,"(102, 7532)",M,0.9834444201450425,0.9543779159024995,0.9692084674729764,0.0257476765678064,0.02726498810973332,0.026452988795085185
M410-10_v2_null_shuffle,410,True,10,9.0,"(71, 7137)",M,0.9481183176185424,0.983508483573073,0.9652582657601566,0.03279878577011967,0.033131577291337096,0.032974652811764406
M412-8_v2_null_shuffle,412,True,8,9.0,"(135, 7515)",F,0.9461973420092125,0.9478230279044118,0.9471765206965608,0.02240485723963801,0.02256494881409232,0.022482267704352334
M412-10_v2_null_shuffle,412,True,10,9.0,"(101, 7163)",F,0.9707225928111652,0.9842208231021722,0.9778209014109415,0.02397940025704465,0.02386015639870166,0.02392340919269415
M415-6_v2_null_shuffle,415,True,6,9.0,"(131, 7585)",F,0.9461094485102692,0.9166330721628881,0.9314366676002693,0.02724785219319717,0.026596345685297198,0.0269259545926539
M415-8_v2_null_shuffle,415,True,8,9.0,"(62, 7420)",F,0.9941311420751906,0.9486102366713919,0.9710924359732446,0.03546454496704137,0.033273976586446465,0.03437579471379813
