id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M316-10_v2_null_normal,316,True,10,3.0,"(104, 7207)",F,6.949928954063533e-05,0.0016791131427089834,0.0005689668594298192,-0.0030959752321981404,-0.0009287925696594439,-0.012899896800825594
M316-12_v2_null_normal,316,True,12,3.0,"(94, 7392)",F,-0.001250460086515803,0.0004113427987118418,-0.00018803986184266316,-0.03307086614173229,0.032335958005249334,-0.03895013123359581
M322-6_v2_null_normal,322,True,6,3.0,"(140, 7572)",M,-0.00010786173682486646,-0.00065701912897189,-0.00014060012389868184,0.05317566562546482,0.03666517923546036,0.004536665179235461
M322-8_v2_null_normal,322,True,8,3.0,"(83, 7594)",M,0.0006785273552472056,0.0002890680044570274,0.0004901129409816171,0.12614957487419745,0.10072878709005727,0.0543119902828388
M322-10_v2_null_normal,322,True,10,3.0,"(45, 7308)",M,-0.0012163093423342558,0.00033413523710177224,-0.0004582991832592924,0.19484702093397743,0.21712292002147074,0.1570048309178744
M322-12_v2_null_normal,322,True,12,3.0,"(182, 7577)",M,-0.00023649666415461278,0.0006231081844390361,3.910873719490224e-05,-0.01978494623655914,0.02202150537634408,0.0036989247311827937
M353-6_v2_null_normal,353,True,6,5.0,"(97, 7497)",M,-0.0011778154930248293,-0.001454786114737461,-0.0012121565161786086,0.0010377032168799698,-0.03286060186786579,-0.0059956185864176136
M353-8_v2_null_normal,353,True,8,5.0,"(109, 7400)",M,0.0005376607411804223,-0.0013377907778397014,-0.00023981439199399792,0.07795930065921466,0.049297793063915164,0.06439285373077291
M353-10_v2_null_normal,353,True,10,5.0,"(113, 7428)",M,-0.0009355688648780291,0.001282349845355885,0.0005988461278369722,-0.0062831762539269816,0.02708265626692665,-0.002708265626692669
M361-6_v2_null_normal,361,True,6,5.0,"(108, 7428)",F,-0.002201182327388296,-0.0003295944600034718,-0.0008159705477836844,0.06437440305635149,-0.02254059216809932,0.04594078319006686
M365-6_v2_null_normal,365,True,6,6.0,"(87, 7428)",F,-0.000637516812361877,0.001155446075953137,-0.00035158714023548115,-0.01592634067438099,-0.055120069677740455,-0.04591265397536393
M367-6_v2_null_normal,367,True,6,6.0,"(162, 7529)",F,-0.00045357000969393016,0.0013522786697067399,0.0006918858243980432,0.006780235613187564,0.013136706500550885,-0.041698449021103486
M374-6_v2_null_normal,374,True,6,6.0,"(72, 7417)",M,0.001480731436605207,-0.0008030973521247263,-0.00020586786816446847,0.25339168490153174,0.20933625091174324,0.18687089715536104
M374-8_v2_null_normal,374,True,8,6.0,"(68, 7125)",M,-0.0005012623011213087,0.0010966768125226737,0.0009419395295919875,0.06288458652258744,0.1175146330481765,0.06738706288458653
M374-10_v2_null_normal,374,True,10,6.0,"(68, 7649)",M,-0.0010614222604097086,-0.0008515302357068548,-0.0003721967796552855,0.07722007722007722,0.11550836550836553,0.08638996138996138
M387-6_v2_null_normal,387,True,6,7.0,"(90, 7540)",M,-0.000558955065907676,-0.00025010262205973883,-0.00033244821217902446,-0.00437375745526839,-0.009807819748177595,-0.007554671968190849
M387-10_v2_null_normal,387,True,10,7.0,"(117, 7462)",M,0.0015137327712455237,0.0009692143956886288,0.0007558223967268528,0.10842911877394636,0.018646232439335886,0.07777777777777778
M396-6_v2_null_normal,396,True,6,7.0,"(89, 7528)",F,0.0003833748642076408,-0.000919984831512251,-0.0007620472730676599,-0.003522012578616361,0.1079245283018868,0.004528301886792456
M397-6_v2_null_normal,397,True,6,7.0,"(69, 7503)",F,0.00038103999420133786,0.0009153838852404367,0.0011132649820041762,-0.03926870091412386,-0.047766190292262145,-0.06772241534698081
M410-6_v2_null_normal,410,True,6,9.0,"(99, 7428)",M,9.706084305504934e-05,0.0030412346034320555,0.0014461536205211847,-0.011185006045949214,-0.05199516324062878,-0.04030632809351068
M410-8_v2_null_normal,410,True,8,9.0,"(102, 7532)",M,0.0016155629338761655,-0.0017547245398137569,-3.566488641423735e-05,0.14692849949647535,0.11691842900302114,0.035146022155085596
M410-10_v2_null_normal,410,True,10,9.0,"(71, 7137)",M,0.0001563113226987767,0.001973769765022478,0.000677548961901252,-0.054928715122889896,0.01723082305606578,-0.006909822443803017
M412-8_v2_null_normal,412,True,8,9.0,"(135, 7515)",F,-0.0009635534862441322,0.0024319076098569805,0.0006003302357534061,0.061989481929058975,0.12095781582186417,0.11200626608481595
M412-10_v2_null_normal,412,True,10,9.0,"(101, 7163)",F,0.0019995285485383384,0.0007119649021966149,0.0007960525482115753,0.1018631024706359,0.014884568651275812,0.08758606723369787
M415-6_v2_null_normal,415,True,6,9.0,"(131, 7585)",F,0.00011745095784976193,-0.000399681437697088,-0.0008232939798070337,0.17071807767532834,0.14314985563937788,0.15283598770606316
M415-8_v2_null_normal,415,True,8,9.0,"(62, 7420)",F,-0.0010243435659158938,0.0014707811630023835,0.00038649611605221933,-0.01667572956316841,-0.025829255029907558,-0.01277868406742795
