id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M39-12_v2_null_normal,39,False,12,,"(88, 4695)",F,0.002376414328935932,0.0010631436254265332,0.0015367008494429285,-0.06098981077147014,-0.018922852983988356,-0.01754002911208151
M42-12_v2_null_normal,42,False,12,,"(113, 4794)",F,-0.0011958463575154881,-0.0006021075932018484,-0.0010138884699905034,-0.07152145643693109,-0.0901603814477677,-0.12332032943216298
M44-12_v2_null_normal,44,False,12,,"(93, 4987)",M,-0.0006752335559405353,-0.00025935556841299534,-0.0002965151489958734,0.10546591074284052,0.05792993167611571,0.09107428405291468
M45-12_v2_null_normal,45,False,12,,"(81, 4877)",M,0.0016796978027618765,-0.0006430509641482747,0.0009007209848986296,0.0917180013689254,0.08555783709787816,0.09171800136892538
M46-12_v2_null_normal,46,False,12,,"(116, 4835)",M,0.0002598569631972815,-0.0007224743332019323,-9.676130895487559e-05,-0.04950721980288793,0.041943616777446714,0.05684162273664911
M251-6_v2_null_normal,251,False,6,,"(52, 4966)",F,-0.0015189434762750685,-0.0005020736170119922,-0.0009208935652809964,0.24796541200406919,0.29476093591047814,0.21651407256697183
M254-6_v2_null_normal,254,False,6,,"(51, 4955)",M,-0.0010158285058672802,0.0018414815792393354,0.0002585371126295205,0.19912262663650696,0.14853656864761122,0.14456097059428336
M308-8_v2_null_normal,308,False,8,2.0,"(88, 7378)",F,0.000738444793491307,0.0004989197752587279,0.0003831315762549998,0.09897766490851079,0.13596405547958584,0.018883896594386926
M308-10_v2_null_normal,308,False,10,2.0,"(111, 7328)",F,-0.0002630629353485756,-0.0004011068814663716,-0.00017283288467373912,0.0033670033670033725,0.038533482977927414,0.02113729891507668
M308-12_v2_null_normal,308,False,12,2.0,"(135, 7630)",F,-2.0033223273968727e-05,-0.0005920455763169616,-7.907000139443967e-05,0.1672688344707614,0.23658503947544496,0.14150943396226415
M308-14_v2_null_normal,308,False,14,2.0,"(107, 7269)",F,0.001126322470570615,0.0005587920237523595,0.0006449889121657004,0.1044693764943903,0.09907424437496168,0.08037520691557844
M316-8_v2_null_normal,316,True,8,3.0,"(83, 7579)",F,0.0010315450839323025,-0.000540585406606379,-2.413337002144475e-05,-0.02369702176403206,-0.0033648339060710214,-0.014962772050400914
M316-10_v2_null_normal,316,True,10,3.0,"(104, 7207)",F,-0.000732123186006244,-0.00042173341819690927,-0.001793063946918969,0.060229109564972946,0.04202684658092627,0.04961697940825075
M316-12_v2_null_normal,316,True,12,3.0,"(94, 7392)",F,0.0014939049213908027,-0.00018677252800712143,-0.00018276454274505523,0.0010957703265395558,0.024764409379793993,0.0554459785229016
M322-6_v2_null_normal,322,True,6,3.0,"(140, 7572)",M,2.5087520761545562e-05,-0.0003732107913547338,-0.00025818738422809747,-0.04865783214407068,0.02093102276588515,-0.0025823989126741312
M322-8_v2_null_normal,322,True,8,3.0,"(83, 7594)",M,0.0008070190122755473,0.00022224304243927888,0.00047854857142441535,0.09962925513987193,0.030064037748567567,0.04887091338051904
M322-10_v2_null_normal,322,True,10,3.0,"(45, 7308)",M,0.000890085698760527,-0.00017911143795368818,0.00026326037285377175,0.09496879875195008,0.15880135205408216,0.10543421736869474
M322-12_v2_null_normal,322,True,12,3.0,"(182, 7577)",M,0.00012490087981424978,-0.0001475496972454281,-0.0005718109769830537,-0.05660377358490566,-0.08124230046035141,-0.0717759190818907
M353-6_v2_null_normal,353,True,6,5.0,"(97, 7497)",M,0.0013176125832348078,-0.001771277891562915,-4.87797241860676e-05,0.1143925518925519,0.14781746031746035,0.08234126984126983
M353-8_v2_null_normal,353,True,8,5.0,"(109, 7400)",M,0.0015761938229520661,-0.00022329545883850295,0.0005311191494684231,0.08729166666666667,0.08326388888888889,0.05347222222222223
M353-10_v2_null_normal,353,True,10,5.0,"(113, 7428)",M,-4.351148874027914e-05,0.002139766319222248,0.0006612379862785496,0.04298283571325545,0.06851290927448435,0.046083946343574225
M361-6_v2_null_normal,361,True,6,5.0,"(108, 7428)",F,-0.0005871409063572548,0.0005196562193841277,3.593589966878025e-05,0.07360824742268042,0.09402061855670105,-0.0059106529209622
M365-6_v2_null_normal,365,True,6,6.0,"(87, 7428)",F,0.0008833018644431752,-0.00028796422582359494,0.00012736066412626069,0.01637530427085639,-0.06041159548572693,-0.008851515822084526
M367-6_v2_null_normal,367,True,6,6.0,"(162, 7529)",F,0.0006421613883371142,0.0003109882436829058,0.00013644657808666873,0.020451339915373765,-0.031343049678733734,-0.0028992320952828765
M374-6_v2_null_normal,374,True,6,6.0,"(72, 7417)",M,-0.0008507932107951067,-0.0005732072660957501,-0.00047085849290425165,0.11497563136907399,0.10352975926746417,0.04703884212080933
M374-8_v2_null_normal,374,True,8,6.0,"(68, 7125)",M,0.0014374766153261464,-0.0009858406039424965,5.6614004568707145e-05,0.12363150867823765,0.06230529595015577,0.021094793057409873
