id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,GCaMP_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2,dHbT_modularity_whole
M365-6_v2_mvmt,365,True,6,6.0,"(87, 7428)",F,0.014919705473068067,0.028838602509844945,0.016466965745069097,0.018417390412076826,0.014719514061224835,0.016726578478269465
M367-6_v2_mvmt,367,True,6,6.0,"(162, 7529)",F,0.011561127280412973,0.026836473160104,0.012845353734624147,0.015926322580573145,0.01803210303978205,0.016610086178220126
M374-6_v2_mvmt,374,True,6,6.0,"(72, 7417)",M,0.016486909620149207,0.0368550189621411,0.01823027070484005,0.015196864691999353,0.01396501688040841,0.014801690651601642
M374-8_v2_mvmt,374,True,8,6.0,"(68, 7125)",M,0.01457239089930148,0.023405805308548553,0.015094637138741597,0.01544539485049871,0.017631005581614904,0.016205954115809582
M374-10_v2_mvmt,374,True,10,6.0,"(68, 7649)",M,0.013324688921778866,0.015697525028504432,0.01355720837669897,0.02169847552877526,0.018555519233208147,0.020509598006891103
M387-6_v2_mvmt,387,True,6,7.0,"(90, 7540)",M,0.018625484032337356,0.03177635707590169,0.019845698054369608,0.01432932180337238,0.013448368024453948,0.014053892574984912
M387-10_v2_mvmt,387,True,10,7.0,"(117, 7462)",M,0.013878619708003675,0.03177373107712353,0.014912670768946278,0.020851018958365906,0.017734241033280734,0.019841151445478093
M396-6_v2_mvmt,396,True,6,7.0,"(89, 7528)",F,0.017515956189952112,0.03652805223329527,0.019309977506661247,0.01862890661579487,0.015791532237876497,0.01729162561057645
M397-6_v2_mvmt,397,True,6,7.0,"(69, 7503)",F,0.014469443902414706,0.031046663834706122,0.015674234022262017,0.013072386231197131,0.014902598106595149,0.013700902712705703
M410-6_v2_mvmt,410,True,6,9.0,"(99, 7428)",M,0.013980004332777369,0.023542813537366186,0.014533499253322164,0.02495535440594808,0.021374783315161693,0.023793275397693013
M410-8_v2_mvmt,410,True,8,9.0,"(102, 7532)",M,0.013681761863012235,0.027652064949579756,0.01458125383793485,0.015530002545378493,0.012885839740210842,0.014437169824698974
M410-10_v2_mvmt,410,True,10,9.0,"(71, 7137)",M,0.012369088594659258,0.02410646763118702,0.01301769699190914,0.021565407202749062,0.016815392527132437,0.019870010934251774
M412-8_v2_mvmt,412,True,8,9.0,"(135, 7515)",F,0.015293510532701846,0.030362992625261813,0.016610532768260758,0.014425531261438555,0.01532815285249272,0.014702278017816369
M412-10_v2_mvmt,412,True,10,9.0,"(101, 7163)",F,0.012451933783658935,0.02809543157979093,0.013089152402938356,0.012137202353843643,0.011553638594930494,0.011894481188727152
M415-6_v2_mvmt,415,True,6,9.0,"(131, 7585)",F,0.014126169873554322,0.014818653942572146,0.014197801062377424,0.01427390462240858,0.01573144673645344,0.014979791997664605
M415-8_v2_mvmt,415,True,8,9.0,"(62, 7420)",F,0.01298725497207153,0.026841482932501947,0.013617467346856732,0.017502135808128785,0.019847171441466867,0.018249253197070048
