id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,GCaMP_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2,dHbT_modularity_whole
M322-10_v2_trim_mvmt,322,True,10,3.0,"(45, 7308)",M,0.03174282382464057,0.07233103404295572,0.03534877564305554,0.029158269299806854,0.02992987104514199,0.029507326320047007
M322-12_v2_trim_mvmt,322,True,12,3.0,"(182, 7577)",M,0.030227880243607605,0.05763091423393612,0.032578261448163934,0.030907868403598052,0.03065979505508437,0.03083216507970621
M353-6_v2_trim_mvmt,353,True,6,5.0,"(97, 7497)",M,0.02614738749811121,0.049936559695818256,0.028584443808000355,0.029977887130070685,0.03378445125173357,0.031493965819362306
M353-8_v2_trim_mvmt,353,True,8,5.0,"(109, 7400)",M,0.028684988975563937,0.05753238223665353,0.03207733010869366,0.03283860958287649,0.031055825286517406,0.032022695743148456
M353-10_v2_trim_mvmt,353,True,10,5.0,"(113, 7428)",M,0.026918499628443993,0.060717781490158544,0.02991812891973159,0.04685842814646672,0.05451108202952249,0.04986251107691343
M361-6_v2_trim_mvmt,361,True,6,5.0,"(108, 7428)",F,0.01959402055767343,0.036054913953389195,0.02070166461328435,0.020398834394097093,0.020998251936489677,0.020685247679155208
M365-6_v2_trim_mvmt,365,True,6,6.0,"(87, 7428)",F,0.021323297990609794,0.038674216253061264,0.0231924413576549,0.022547356438713105,0.02318397028983796,0.02283521130419135
M367-6_v2_trim_mvmt,367,True,6,6.0,"(162, 7529)",F,0.025367927877328132,0.03530516707538144,0.0262372898697518,0.026719596550816578,0.02836179167792994,0.027295866795699522
M374-6_v2_trim_mvmt,374,True,6,6.0,"(72, 7417)",M,0.021667565399939765,0.04078103443555521,0.02361145507644657,0.018338742723064752,0.018746672421824144,0.01853035755583285
M374-8_v2_trim_mvmt,374,True,8,6.0,"(68, 7125)",M,0.021783876061437633,0.05581036446368851,0.024303232523297073,0.024026549705040524,0.023248398874900426,0.02376504518662672
M374-10_v2_trim_mvmt,374,True,10,6.0,"(68, 7649)",M,0.01870488257843091,0.03984294023037727,0.019969069670511805,0.023160927069908452,0.021962387656205656,0.022654567750089023
M387-6_v2_trim_mvmt,387,True,6,7.0,"(90, 7540)",M,0.025046516806375718,0.047629507276985984,0.02685051232595102,0.02131622125680346,0.02160487499386169,0.021432607356254844
M387-10_v2_trim_mvmt,387,True,10,7.0,"(117, 7462)",M,0.025986880036064145,0.05099564729129934,0.028892572002169294,0.03061409825047069,0.04164005395210644,0.033587747520152596
M396-6_v2_trim_mvmt,396,True,6,7.0,"(89, 7528)",F,0.01604854312428776,0.037305163480358915,0.017629655182120244,0.016471054049390182,0.015653237051893823,0.01608107275639975
M397-6_v2_trim_mvmt,397,True,6,7.0,"(69, 7503)",F,0.019360361451439014,0.05277468595754797,0.021955452735302257,0.01775644500865284,0.019357381449804475,0.018371054016793564
M410-6_v2_trim_mvmt,410,True,6,9.0,"(99, 7428)",M,0.020900054429713193,0.03968861419336351,0.023572329248838474,0.029057945181753263,0.025875042518167194,0.027584052405106897
M410-8_v2_trim_mvmt,410,True,8,9.0,"(102, 7532)",M,0.018982862349479532,0.03878702119002967,0.02062326690815634,0.023932314226901327,0.02929448248907285,0.025838459668232065
M410-10_v2_trim_mvmt,410,True,10,9.0,"(71, 7137)",M,0.018740375187623923,0.03439287850982207,0.02017687772176357,0.0336272647688367,0.0391272493761043,0.03620478665798591
M412-8_v2_trim_mvmt,412,True,8,9.0,"(135, 7515)",F,0.020636912465231357,0.05447807782016908,0.023614393423245634,0.025102627495786532,0.027899907163072522,0.02624947296690891
M412-10_v2_trim_mvmt,412,True,10,9.0,"(101, 7163)",F,0.02177551849038109,0.04250823510741107,0.023900107567902264,0.02116116987851296,0.0214506267289015,0.02128685458182028
M415-6_v2_trim_mvmt,415,True,6,9.0,"(131, 7585)",F,0.02353448196785561,0.038459035934091466,0.02593280010691756,0.028787567668835366,0.03334684620971289,0.030192608361882287
M415-8_v2_trim_mvmt,415,True,8,9.0,"(62, 7420)",F,0.028618405093520777,0.06829824019640836,0.034463615142243297,0.020741152937780866,0.02011828966906831,0.020508158813563535
