id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,GCaMP_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2,dHbT_modularity_whole
M39-12_v2_trim_mvmt,39,False,12,,"(88, 4695)",F,0.01762008010356358,0.04790270403038944,0.020465687951595198,0.009669434646555045,0.010069472078329,0.009797894640692154
M42-12_v2_trim_mvmt,42,False,12,,"(113, 4794)",F,0.02140471305603065,0.07015473538486997,0.02597094846572901,0.008476682997808942,0.008156185144083637,0.008334095157147238
M44-12_v2_trim_mvmt,44,False,12,,"(93, 4987)",M,0.041751901013251574,0.08931221327661076,0.05002849168432258,0.01292727042774732,0.012592549483034985,0.012787216327477823
M45-12_v2_trim_mvmt,45,False,12,,"(81, 4877)",M,0.029783513401049566,0.08608705869536043,0.03636669274491198,0.0222232418592667,0.02048673289378482,0.021213700322457965
M46-12_v2_trim_mvmt,46,False,12,,"(116, 4835)",M,0.01528466319189794,0.027623855732544212,0.01649680124420334,0.011989329091508301,0.012206620520285087,0.012065730506189587
M251-6_v2_trim_mvmt,251,False,6,,"(52, 4966)",F,0.011170523055595056,0.032645173303708364,0.012779668702455987,0.012283963533239375,0.012272912009839175,0.01230894779032195
M254-6_v2_trim_mvmt,254,False,6,,"(51, 4955)",M,0.014706792060436059,0.022146491533854,0.01567209592864383,0.011393212310697062,0.010380294956757121,0.011000511596553889
M308-8_v2_trim_mvmt,308,False,8,2.0,"(88, 7378)",F,0.01807815523198772,0.04547538565390253,0.02152041253158288,0.013751529138219648,0.011834799942813086,0.013038559963321296
M308-10_v2_trim_mvmt,308,False,10,2.0,"(111, 7328)",F,0.015011086537052925,0.0411282109558571,0.017566091013550365,0.01527785115161081,0.01661857012105025,0.015799366692252806
M308-12_v2_trim_mvmt,308,False,12,2.0,"(135, 7630)",F,0.01137608926874237,0.02536564473238349,0.012847156107932464,0.013121269909518094,0.011917050242517399,0.012485198820733059
M308-14_v2_trim_mvmt,308,False,14,2.0,"(107, 7269)",F,0.01335579884721831,0.026646970441351676,0.015213221166180896,0.021948627625781605,0.01986952325378836,0.021222985956956115
M316-8_v2_trim_mvmt,316,True,8,3.0,"(83, 7579)",F,0.013134275597554479,0.030687782877042623,0.014532972956253679,0.01027625963751587,0.010273986131194403,0.010311830495760047
M316-10_v2_trim_mvmt,316,True,10,3.0,"(104, 7207)",F,0.02162334069852976,0.038024555549123436,0.024591184870851202,0.01616595852414505,0.020256461131019074,0.01758798724787193
M316-12_v2_trim_mvmt,316,True,12,3.0,"(94, 7392)",F,0.018048879495322395,0.039343559677355096,0.021354823085517487,0.013482483032255405,0.013421592229225161,0.013489260501872753
M322-6_v2_trim_mvmt,322,True,6,3.0,"(140, 7572)",M,0.012684625186366373,0.03483491383046999,0.014823610892215783,0.009861521196578479,0.009552156235637974,0.009717080822819236
M322-8_v2_trim_mvmt,322,True,8,3.0,"(83, 7594)",M,0.017535923785373032,0.05212657046976625,0.020331242360195106,0.013287233631253403,0.014820730785172117,0.01385798371605691
M322-10_v2_trim_mvmt,322,True,10,3.0,"(45, 7308)",M,0.017889577274400065,0.05205447735821528,0.021303055196912498,0.011913157514964499,0.012489518621839722,0.012178795858629722
M322-12_v2_trim_mvmt,322,True,12,3.0,"(182, 7577)",M,0.016557527161269125,0.043470432237411025,0.01939488255183458,0.012061216016749495,0.011296935014017736,0.011693921673182409
M353-6_v2_trim_mvmt,353,True,6,5.0,"(97, 7497)",M,0.016111850585473278,0.05398442472924605,0.02021863530679016,0.01702528558507828,0.015321302183745587,0.016184663075651036
M353-8_v2_trim_mvmt,353,True,8,5.0,"(109, 7400)",M,0.017933467884618515,0.048092619262676474,0.021843552380190926,0.03044713491559504,0.025494562716508275,0.02810852793691722
M353-10_v2_trim_mvmt,353,True,10,5.0,"(113, 7428)",M,0.013847257385896148,0.05349714107283881,0.016833091043713305,0.025892264181793384,0.030236488172009857,0.027903816234218216
M361-6_v2_trim_mvmt,361,True,6,5.0,"(108, 7428)",F,0.016481681608214324,0.03711884104821852,0.01862442878655141,0.013548686604100354,0.01354095880084501,0.013563033568587459
M365-6_v2_trim_mvmt,365,True,6,6.0,"(87, 7428)",F,0.019443528838113375,0.03732492341310581,0.022387582528859692,0.014206350552512808,0.013109533226301437,0.013756286292914787
M367-6_v2_trim_mvmt,367,True,6,6.0,"(162, 7529)",F,0.013632013692339105,0.028899744950994406,0.015523668677858952,0.013852532839125277,0.014528307660046137,0.014089096085948414
M374-6_v2_trim_mvmt,374,True,6,6.0,"(72, 7417)",M,0.017067012960208516,0.03617964124773255,0.01948002566856107,0.010556985123569127,0.011077374670511862,0.010748485032157702
M374-8_v2_trim_mvmt,374,True,8,6.0,"(68, 7125)",M,0.014845268535548019,0.03944941763250074,0.016842353539522185,0.013685708876377326,0.01602475244311183,0.014666078271882618
M374-10_v2_trim_mvmt,374,True,10,6.0,"(68, 7649)",M,0.01142813551386467,0.019996546418905702,0.012265966434192015,0.01641799768863888,0.0183715210750131,0.017177877644726218
M387-6_v2_trim_mvmt,387,True,6,7.0,"(90, 7540)",M,0.028173100374392326,0.06126505874139671,0.03250941276525344,0.01158087698630622,0.010879044270021508,0.011288501420445777
M387-10_v2_trim_mvmt,387,True,10,7.0,"(117, 7462)",M,0.01995661656316239,0.04970132636843812,0.024232637655024414,0.01389463830451591,0.017150796296520276,0.01486450529957493
M396-6_v2_trim_mvmt,396,True,6,7.0,"(89, 7528)",F,0.017369068233978432,0.03332474401384509,0.019683638549059537,0.013959716762967055,0.011244872424987229,0.012508076078672244
M397-6_v2_trim_mvmt,397,True,6,7.0,"(69, 7503)",F,0.012961522852990686,0.03274589867664945,0.01516180977264164,0.01102215868467072,0.010012193718745729,0.010600539851876966
M410-6_v2_trim_mvmt,410,True,6,9.0,"(99, 7428)",M,0.01748203432071011,0.029264973926942536,0.01952654862974248,0.021096781103863132,0.020489467248283755,0.02081703442991273
M410-8_v2_trim_mvmt,410,True,8,9.0,"(102, 7532)",M,0.013563328310555569,0.02369933863265967,0.015005434252220787,0.012195689452998345,0.013461848825540253,0.0126876637253112
M410-10_v2_trim_mvmt,410,True,10,9.0,"(71, 7137)",M,0.013710321125428042,0.028348981672004125,0.015417860492227136,0.030485316633886605,0.026534626197684427,0.028428111348146677
M412-8_v2_trim_mvmt,412,True,8,9.0,"(135, 7515)",F,0.012369972886687204,0.030768300995413774,0.014013836275522763,0.01320629967190591,0.015565753209574004,0.014014131464967678
M412-10_v2_trim_mvmt,412,True,10,9.0,"(101, 7163)",F,0.016257175094378858,0.02897168138554652,0.017820720713000244,0.012134725395673646,0.011243496406958948,0.011753079279913774
M415-6_v2_trim_mvmt,415,True,6,9.0,"(131, 7585)",F,0.017549428457272278,0.030467244068750364,0.018858745538107013,0.01698921709720648,0.02022986072908776,0.01799561698634383
M415-8_v2_trim_mvmt,415,True,8,9.0,"(62, 7420)",F,0.02847959056888768,0.055930459428021606,0.033381914081180734,0.014368232571788406,0.01400961001216238,0.014276503514667624
