id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_whole,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,dHbT_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2
M322-12_v2_trim_mvmt,322,True,12,3.0,"(182, 7577)",M,0.11847579141174155,0.10608853349781648,0.3206246743642964,0.10697997974949626,0.11110148562339227,0.10278610902523472
M353-6_v2_trim_mvmt,353,True,6,5.0,"(97, 7497)",M,0.12374462365913036,0.11402319921263442,0.25585070575747654,0.12509706053982375,0.12393406097801622,0.12503043760320467
M353-8_v2_trim_mvmt,353,True,8,5.0,"(109, 7400)",M,0.12228575224413517,0.1140213007058884,0.21946667537421405,0.10920991105540624,0.10937816101449994,0.1089337420619434
M353-10_v2_trim_mvmt,353,True,10,5.0,"(113, 7428)",M,0.1014737951837151,0.09409749645962659,0.2413469882060204,0.14092449928331927,0.15743221985343117,0.12686626442602852
M361-6_v2_trim_mvmt,361,True,6,5.0,"(108, 7428)",F,0.1199176880222619,0.11299237412107448,0.2655548588483462,0.12855995952272353,0.12539601817772913,0.1328310700742613
M365-6_v2_trim_mvmt,365,True,6,6.0,"(87, 7428)",F,0.1452557969606361,0.13063979526244335,0.3031523200155981,0.14434459809782613,0.14679702312039425,0.14088082345772596
M367-6_v2_trim_mvmt,367,True,6,6.0,"(162, 7529)",F,0.1116474219249407,0.10648269197854753,0.16648901033396432,0.13841334288966167,0.13272841677024153,0.14984258316752466
M374-6_v2_trim_mvmt,374,True,6,6.0,"(72, 7417)",M,0.17383464950929736,0.15373445235441496,0.33820288318819136,0.09293323360165825,0.09184117892301062,0.09456140964047793
M374-8_v2_trim_mvmt,374,True,8,6.0,"(68, 7125)",M,0.11888497313177164,0.1099025850742768,0.3011155122052695,0.16195471433898412,0.18686901724566865,0.14223790706294684
M374-10_v2_trim_mvmt,374,True,10,6.0,"(68, 7649)",M,0.11061136831204851,0.1030667079517305,0.2561917819383312,0.1285540331391195,0.1385034113521128,0.11685241552418155
M387-6_v2_trim_mvmt,387,True,6,7.0,"(90, 7540)",M,0.11035560214179595,0.10057915337627894,0.27544790798357033,0.08927501805543454,0.08977605035840677,0.08850317874371509
M387-10_v2_trim_mvmt,387,True,10,7.0,"(117, 7462)",M,0.13905670120144428,0.127291270572974,0.29094481517257426,0.12574879637514447,0.12148465061235017,0.13690262025819439
M396-6_v2_trim_mvmt,396,True,6,7.0,"(89, 7528)",F,0.11523893034181654,0.10980099751482233,0.2038256643048092,0.13805431797022646,0.1473777283315367,0.12854620284756102
M397-6_v2_trim_mvmt,397,True,6,7.0,"(69, 7503)",F,0.11823396331376262,0.10668714940698897,0.2694209124817064,0.10191899561208927,0.09895440709659487,0.10482765706873842
M410-6_v2_trim_mvmt,410,True,6,9.0,"(99, 7428)",M,0.12159108276241008,0.11285584144880931,0.20410993665025018,0.14326683091096126,0.13377593806415627,0.15545523371605177
M410-8_v2_trim_mvmt,410,True,8,9.0,"(102, 7532)",M,0.09612479448739,0.09087415238373184,0.17467811919022375,0.10832677692557792,0.11120764809809927,0.10452847248855868
M410-10_v2_trim_mvmt,410,True,10,9.0,"(71, 7137)",M,0.10350949196993132,0.09720012886444797,0.18941768912172294,0.11228913569641184,0.12504203583152668,0.10205239175243108
M412-8_v2_trim_mvmt,412,True,8,9.0,"(135, 7515)",F,0.09497429317037669,0.08902699219257143,0.1882708761917502,0.09187752577893295,0.08884261157267825,0.09885098122556465
M412-10_v2_trim_mvmt,412,True,10,9.0,"(101, 7163)",F,0.10593956685955055,0.09800995091798499,0.22780515086286898,0.08933311453352541,0.0894743594850732,0.08901174590075797
M415-6_v2_trim_mvmt,415,True,6,9.0,"(131, 7585)",F,0.1779895789957171,0.16337755139056476,0.3009886012715848,0.11257185754719565,0.11378810554033186,0.11051445490618894
M415-8_v2_trim_mvmt,415,True,8,9.0,"(62, 7420)",F,0.17456140635706338,0.15589260830933457,0.33598455045317377,0.14365433121495286,0.1479268181677622,0.1378170778319603
