id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_whole,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,dHbT_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2
M367-6_v2_null_shuffle,367,True,6,6.0,"(162, 7529)",F,0.9411083398583505,0.9606735903869942,0.9136609789032357,0.003925831742996578,0.0039002326428669095,0.003948958827557246
M374-6_v2_null_shuffle,374,True,6,6.0,"(72, 7417)",M,0.9680714931381456,0.9616190665807732,0.9703799715164163,0.00326077551160363,0.0031798413797146222,0.0033560761599909163
M374-8_v2_null_shuffle,374,True,8,6.0,"(68, 7125)",M,0.9911229591232039,1.003078009679355,0.9686595693491346,0.004974784320803555,0.0049706251870029125,0.004977348262248643
M374-10_v2_null_shuffle,374,True,10,6.0,"(68, 7649)",M,0.9778910193775172,1.0137718209254658,0.9258346074618848,0.005134609108821985,0.005241860856355179,0.0050318650279992235
M387-6_v2_null_shuffle,387,True,6,7.0,"(90, 7540)",M,0.9821352261489616,1.0076810472521907,0.942275827415257,0.0031849641895520873,0.003197088888721725,0.0031722109700367783
M387-10_v2_null_shuffle,387,True,10,7.0,"(117, 7462)",M,0.9991256493736925,1.0359679094903342,0.9428682752664012,0.005005093332496704,0.005007069768242077,0.004996985942495022
M396-6_v2_null_shuffle,396,True,6,7.0,"(89, 7528)",F,1.007965448248081,1.0246405302136088,0.9812160258839634,0.004296053609260168,0.0043218732468059936,0.004269005799984027
M397-6_v2_null_shuffle,397,True,6,7.0,"(69, 7503)",F,0.9846130769508787,1.0186409355945487,0.9316484906031851,0.0035527318701239095,0.003494463778542387,0.0036162643923757865
M410-6_v2_null_shuffle,410,True,6,9.0,"(99, 7428)",M,0.9749189977368686,0.9687909806598712,0.9771521602191476,0.005554515011420981,0.0054159295047184015,0.005693275465979501
M410-8_v2_null_shuffle,410,True,8,9.0,"(102, 7532)",M,0.9683071911428064,0.9603446786519847,0.971747707896691,0.0035693752830924567,0.003436521270586736,0.0037363041857778746
M410-10_v2_null_shuffle,410,True,10,9.0,"(71, 7137)",M,1.0060840964923186,1.033129847370301,0.9654768975585555,0.0050931078592879545,0.004793086546725248,0.005460843233671006
M412-8_v2_null_shuffle,412,True,8,9.0,"(135, 7515)",F,0.9834618288884465,0.9761678457859596,0.989151781877141,0.0036043672140973182,0.0035854955086902316,0.0036248773567672575
M412-10_v2_null_shuffle,412,True,10,9.0,"(101, 7163)",F,0.9834782382805006,0.9865360784529481,0.9728633859966396,0.002961938402846134,0.0029647716629253103,0.0029585388198169766
M415-6_v2_null_shuffle,415,True,6,9.0,"(131, 7585)",F,0.983922362087535,0.9991241349966229,0.9533800493593476,0.003738588307365839,0.003750721345302745,0.003724562044296394
M415-8_v2_null_shuffle,415,True,8,9.0,"(62, 7420)",F,0.9908251544609632,1.022737172430491,0.9417419880933462,0.0054213996319660614,0.005541332942794755,0.005293843228216823
