id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_funcrep_segment_0/2,GCaMP_funcrep_segment_1/2,dHbT_funcrep_segment_0/2,dHbT_funcrep_segment_1/2
M322-12_v2_trim_mvmt,322,True,12,3.0,"(182, 7577)",M,0.9693959542766485,0.8204097126488761,0.9426064891446627,0.8954239822147598
M353-6_v2_trim_mvmt,353,True,6,5.0,"(97, 7497)",M,0.9824378477374212,0.953327012404702,0.6515685408789973,0.7586970932742259
M353-8_v2_trim_mvmt,353,True,8,5.0,"(109, 7400)",M,0.9831777553574594,0.9446489756890191,0.9379630741650016,0.8403375177336383
M353-10_v2_trim_mvmt,353,True,10,5.0,"(113, 7428)",M,0.9756300435356413,0.9025587282376144,0.9216472136074926,0.9428954535966194
M361-6_v2_trim_mvmt,361,True,6,5.0,"(108, 7428)",F,0.9811947705934887,0.8930560136581239,0.9669104169347204,0.9411757261666699
M365-6_v2_trim_mvmt,365,True,6,6.0,"(87, 7428)",F,0.9790562841140794,0.9154814762300473,0.9864027449389662,0.9621244530879689
M367-6_v2_trim_mvmt,367,True,6,6.0,"(162, 7529)",F,0.95006003718197,0.8281691546863117,0.9930941297000276,0.9829006956610484
M374-6_v2_trim_mvmt,374,True,6,6.0,"(72, 7417)",M,0.9856724825241505,0.814469004773756,0.8508155470726163,0.8954438638431259
M374-8_v2_trim_mvmt,374,True,8,6.0,"(68, 7125)",M,0.9832355060932917,0.7329153985541607,0.9526532284017739,0.9448020762532832
M374-10_v2_trim_mvmt,374,True,10,6.0,"(68, 7649)",M,0.9849833200731559,0.8006354344716613,0.9545724737762857,0.8967223560668619
M387-6_v2_trim_mvmt,387,True,6,7.0,"(90, 7540)",M,0.9795006597337803,0.9228671421796718,0.7535530618869356,0.5867560567615495
M387-10_v2_trim_mvmt,387,True,10,7.0,"(117, 7462)",M,0.9830797547230233,0.8901798674030335,0.9497534754398387,0.8883780337361094
M396-6_v2_trim_mvmt,396,True,6,7.0,"(89, 7528)",F,0.9712695922942692,0.6154196313428674,0.9227553011128095,0.8698106990997656
M397-6_v2_trim_mvmt,397,True,6,7.0,"(69, 7503)",F,0.9743770824384935,0.8699949774588557,0.6659148502067217,0.44769236016715636
M410-6_v2_trim_mvmt,410,True,6,9.0,"(99, 7428)",M,0.9547534522099131,0.8650582242381404,0.9741057998296729,0.9786554274514441
M410-8_v2_trim_mvmt,410,True,8,9.0,"(102, 7532)",M,0.955633944547088,0.7618409369802864,0.9236748859814801,0.8570997620361724
M410-10_v2_trim_mvmt,410,True,10,9.0,"(71, 7137)",M,0.9782586812596863,0.8344218829158976,0.8378470122689704,0.8545071943361613
M412-8_v2_trim_mvmt,412,True,8,9.0,"(135, 7515)",F,0.9277301701480751,0.862937847210671,0.9486171597844941,0.9198655158637291
M412-10_v2_trim_mvmt,412,True,10,9.0,"(101, 7163)",F,0.9707281489015525,0.8031628230402476,0.8889243005935881,0.6155656542572042
M415-6_v2_trim_mvmt,415,True,6,9.0,"(131, 7585)",F,0.9930673148760297,0.9445219701464307,0.9228703102007882,0.7838763399828521
M415-8_v2_trim_mvmt,415,True,8,9.0,"(62, 7420)",F,0.9902079519787663,0.9318645922261851,0.942199887069279,0.8787181623279458
