id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_whole,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,dHbT_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2
M308-14_v2_null_normal,308,False,14,2.0,"(107, 7269)",F,0.8932611978846106,0.8970312968939136,0.8845352259731417,0.14751146075345192,0.15529322752958943,0.13976122604507654
M316-8_v2_null_normal,316,True,8,3.0,"(83, 7579)",F,0.8591853115037308,0.8743881815265813,0.826256790344096,0.10338318142841942,0.10310667531702074,0.10365597604171078
M316-10_v2_null_normal,316,True,10,3.0,"(104, 7207)",F,0.9167731476979906,0.9154596711272641,0.9185934874180975,0.10558637153006317,0.10663108262521344,0.1046292777120113
M316-12_v2_null_normal,316,True,12,3.0,"(94, 7392)",F,0.9006173704767543,0.8904715605556643,0.9240780237213803,0.12233988646138275,0.12316409991397623,0.12128980441098869
M322-6_v2_null_normal,322,True,6,3.0,"(140, 7572)",M,0.9105832685744207,0.9283564084379626,0.8756748191621353,0.09958733590953203,0.09962749839504957,0.0995261577206611
M322-8_v2_null_normal,322,True,8,3.0,"(83, 7594)",M,0.8730243854388762,0.8692655764257521,0.8812725828351028,0.11113418233284134,0.1104967862938628,0.11182654750856684
M322-10_v2_null_normal,322,True,10,3.0,"(45, 7308)",M,0.8979053768351775,0.8985405218234345,0.8959178260197016,0.11381015938903506,0.11272382532388309,0.11504044086700481
M322-12_v2_null_normal,322,True,12,3.0,"(182, 7577)",M,0.9071743195269099,0.8959866920597077,0.9302593066735391,0.11515840324207048,0.11560594812686151,0.11471685953657532
M353-6_v2_null_normal,353,True,6,5.0,"(97, 7497)",M,0.8814468150595249,0.9002502384865602,0.8419449397218459,0.12652047360863994,0.12700235167967114,0.12604688024371904
M353-8_v2_null_normal,353,True,8,5.0,"(109, 7400)",M,0.9147700856284567,0.9112380872054696,0.9224644704114742,0.11255710671365497,0.1128147268258997,0.11230609446989609
M353-10_v2_null_normal,353,True,10,5.0,"(113, 7428)",M,0.9077272785438445,0.9358914584310123,0.8534855050059018,0.1323686162545369,0.13724323679000636,0.12829619286537344
M361-6_v2_null_normal,361,True,6,5.0,"(108, 7428)",F,0.8625963689961622,0.8565822701402883,0.875541206061055,0.12703610286195055,0.12710756710561058,0.12694364643360248
M365-6_v2_null_normal,365,True,6,6.0,"(87, 7428)",F,0.883442119380274,0.8883832730640546,0.8720026597351617,0.1548998577349133,0.15955493904930648,0.15036322928954743
M367-6_v2_null_normal,367,True,6,6.0,"(162, 7529)",F,0.8579657005117073,0.8500852040873959,0.8761196493216403,0.1284303697538541,0.12871070960406547,0.1281508524671238
M374-6_v2_null_normal,374,True,6,6.0,"(72, 7417)",M,0.8946764413540815,0.9023065032062743,0.8786225777796898,0.09354037964529595,0.09337797163298735,0.0936908640782842
M374-8_v2_null_normal,374,True,8,6.0,"(68, 7125)",M,0.9049732060545952,0.9211076530689377,0.8732709368320576,0.14474761168963438,0.1454414465855624,0.14402707520328809
M374-10_v2_null_normal,374,True,10,6.0,"(68, 7649)",M,0.884544306521846,0.8883572146364613,0.876363485606162,0.12492481984839,0.12099506274745771,0.12944193819534272
M387-6_v2_null_normal,387,True,6,7.0,"(90, 7540)",M,0.8717128278937576,0.8672084464362824,0.8806246583666889,0.08984330883572726,0.09014564631221844,0.08955984998858332
M387-10_v2_null_normal,387,True,10,7.0,"(117, 7462)",M,0.8901119859288069,0.8917838456083687,0.8859552400215032,0.15097334242638408,0.154151342590015,0.14724106868317735
M396-6_v2_null_normal,396,True,6,7.0,"(89, 7528)",F,0.8558237876481546,0.848206604880048,0.8730742797046831,0.13752627456864838,0.13883715299023838,0.13625530166408029
M397-6_v2_null_normal,397,True,6,7.0,"(69, 7503)",F,0.9091893354996485,0.9108227070192207,0.9046037514041421,0.10623736845549195,0.10624091486018251,0.1062293967207505
M410-6_v2_null_normal,410,True,6,9.0,"(99, 7428)",M,0.8915846291713864,0.8775784980748905,0.9247374877134376,0.17087119717256075,0.16752449030927785,0.17429339859746992
M410-8_v2_null_normal,410,True,8,9.0,"(102, 7532)",M,0.9128557819763748,0.9118147548865215,0.9144184730584773,0.11041349254397989,0.11034203894240799,0.1104533543590262
M410-10_v2_null_normal,410,True,10,9.0,"(71, 7137)",M,0.8956659877555205,0.8952780335707324,0.8960625936299529,0.12628894986678757,0.12535184135483218,0.12709148755167637
M412-8_v2_null_normal,412,True,8,9.0,"(135, 7515)",F,0.9081417022624217,0.918788302486274,0.88632203438396,0.09890824497142967,0.09842602195438048,0.09936217907261657
M412-10_v2_null_normal,412,True,10,9.0,"(101, 7163)",F,0.9103925485766742,0.904872344533403,0.9215546553011547,0.09109892468296173,0.09164123519686196,0.09060892783770304
M415-6_v2_null_normal,415,True,6,9.0,"(131, 7585)",F,0.846856849387618,0.851713017169992,0.8344406755180332,0.12412138420682564,0.12467299782353623,0.12356400054644608
M415-8_v2_null_normal,415,True,8,9.0,"(62, 7420)",F,0.8706273113927386,0.8656622634942488,0.8814902647621865,0.19390489000657585,0.19938532721494634,0.18893419429876632
