id,number,nvc_whole,nvc_segment_0/2,nvc_segment_1/2,lag_whole,lag_segment_0/2,lag_segment_1/2
M39-12_noise_v1,39,0.0002475862329197691,0.0010915075987214208,0.000895142723558349,-0.01826703015616587,-0.07695543887991384,-0.04483037156704363
M42-12_noise_v1,42,9.743423114552224e-05,-0.00012487118389119454,-0.00021690041181447687,0.04679723932102219,0.060443947024808806,0.06317478082447306
M44-12_noise_v1,44,0.00012828000797035133,0.000872339757407011,0.0005707089644366401,0.2062523260141422,0.19454162014638382,0.19434313360625233
M45-12_noise_v1,45,-0.0009204389760115974,-0.0003843674646108169,-0.0020068912341200773,0.1972678817697268,0.1576465764657647,0.20960527787096053
M46-12_noise_v1,46,0.0001129379698372901,0.0011976544266543469,0.001328168449263556,0.0723088090169884,0.1593550439186709,0.08633668534331596
M251-6_noise_v1,251,-7.018426437989942e-05,0.0004378417368781494,0.00013881313825142339,0.27701636140412417,0.32200813476652224,0.34285451796914806
M254-6_noise_v1,254,0.00032712754998873037,2.096554169029429e-05,-0.0002244512979204282,0.2536311430726378,0.3378064535400378,0.32289356363554894
