id,number,nvc_whole,nvc_segment_0/2,nvc_segment_1/2,lag_whole,lag_segment_0/2,lag_segment_1/2
M39-12_noise_v1,39,0.00039272907659843666,0.0005917696215040918,0.000824733683883789,-2.427049676898223,-2.3134507942918683,-2.4266205573505655
M42-12_noise_v1,42,-0.0008908859310587594,-0.0010381674410517231,-0.0008118296972595123,-2.410266741279612,-2.299787353105764,-2.3154560716284274
M44-12_noise_v1,44,-0.00024432124866828256,-0.0008338596859963492,1.6822776199867695e-05,-2.3806475623371792,-2.1609849894554025,-2.3205557623123685
M45-12_noise_v1,45,-0.0005131166575233425,-0.00010185736616551991,-0.00021633842836435508,-2.444053076894405,-2.347422565134742,-2.398486712139849
M46-12_noise_v1,46,-6.065283795460294e-05,0.0005411684020991432,0.0006124427148117349,-2.4603182370547985,-2.41197915392332,-2.2826046177811485
M251-6_noise_v1,251,8.089870291307787e-05,-0.000313327165873623,0.0005321218443170445,-2.395471590956545,-2.2050061386585154,-2.3245554692524197
M254-6_noise_v1,254,0.0002500823507236234,0.0009213090603875475,-0.0003805112686892256,-2.3764739267125177,-2.3132528321049057,-2.158784565868375
