id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_whole,nvc_segment_0/2,nvc_segment_1/2,lag_whole,lag_segment_0/2,lag_segment_1/2
M39-12_v1,39,False,12,,"(88, 4695)",F,0.13375247454544645,0.1592533320299453,0.057097979617085286,-0.37494122173299704,-0.3649382293848587,0.018862480229128387
M42-12_v1,42,False,12,,"(113, 4794)",F,-0.06289543484729768,-0.10016406898592776,0.018095012084592927,-0.7912840131622378,-1.1374494862626956,0.0033357308899104755
M44-12_v1,44,False,12,,"(93, 4987)",M,0.09187118106082288,0.10146788769870906,0.05696985398245416,-0.5460750272331154,-0.24316789215686277,-0.24802219498910677
M45-12_v1,45,False,12,,"(81, 4877)",M,-0.008564807391223655,0.01778098234922419,-0.028111065408440234,-0.5064800849114575,-0.7682611506140917,-0.06404271110153464
M46-12_v1,46,False,12,,"(116, 4835)",M,0.2564276370136815,0.24459514034889587,0.20339151313790918,0.017224725201119652,-0.0576672236676044,-0.10732138954107352
M251-6_v1,251,WT,6,,"(52, 4966)",F,0.007565185496466783,0.03593133440882305,-0.015267140691174621,0.4315616647575411,0.13802978235967928,0.5958266513936616
M254-6_v1,254,False,6,,"(51, 4955)",M,0.0769250415325091,0.05606432017540615,0.099638157975671,-0.48905963151520204,-0.45450854233688354,-0.004716244495111972
