id,number,nvc_whole,nvc_segment_0/2,nvc_segment_1/2,lag_whole,lag_segment_0/2,lag_segment_1/2
M396-1_3fps,396.0,0.2422126431094433,0.2594925727156933,0.1554294356803669,-0.4360862024428945,-0.1834016015351119,0.0201022177940145
M396-1_3fps_lowpass_after,396.0,0.2418800289563545,0.259081927876446,0.1552996610283925,-0.4353297169637256,-0.1858371157607292,0.0139304033359164
M396-1_3fps_lowpass_before,396.0,0.2419860823140808,0.2592619444371311,0.1552661731964732,-0.4360585261448762,-0.186464445182479,0.0138012472784973
M396-1_12fps_lowpass,396.0,0.2666497136710207,0.2875355986944749,0.17335924692978,-1.6948780397800656,-1.5069836525333038,-0.0002029595188014
M396-1_3fps_both_filters,,0.1895550697480611,0.2553194604732114,0.0001216275807538,-0.7660522528506586,-0.6675892099339459,0.2935163659175615
M396-1_3fps_both_filters_both_signals,,0.4965059851210652,0.5042818026046372,0.3965434900571708,-0.6385198715819773,-0.6886508727259308,-0.1728477065574375
M396-1_3fps_GCaMP_highpass_HbT_infraslow,,0.11251837565259928,0.10508244624640402,-0.022744656004031156,-0.8417838296616111,0.1992785711649876,0.08585187645300563
