id,number,GCaMP_modularity_whole,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,dHbT_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2
M39-12_noise_v1,39,1.0819277612220335,1.2410150106255602,1.2243757590878526,0.05843484047773,0.06021756143959828,0.05668988156076321
M42-12_noise_v1,42,1.2325957876352645,1.496250853555517,1.3005471421310357,0.028977423954499752,0.02952972192010868,0.02848903511423612
M44-12_noise_v1,44,1.2109849355163194,1.4412033438375167,1.2301184499780726,0.08391100719977544,0.08546166522528086,0.08216260406794862
M45-12_noise_v1,45,1.117337078181022,1.3064863947194325,1.1303624493519955,0.1051095126152746,0.08358069065669413,0.12858300232848632
M46-12_noise_v1,46,1.198805724551474,1.4473249034957578,1.254705270780137,0.07957515657352482,0.07589158386804343,0.08338750186596582
M251-6_noise_v1,251,1.227844378815121,1.438324862327662,1.2791103235132666,0.0891605482134804,0.1001055417388298,0.07814411479095655
M254-6_noise_v1,254,1.1608807696110135,1.3947756991855274,1.301345813446089,0.07920688228750317,0.08726773935398088,0.0718549070318376
