id,number,nvc_whole,nvc_segment_0/2,nvc_segment_1/2,lag_whole,lag_segment_0/2,lag_segment_1/2
M39-12_noise_v1,39,-9.005934434345417e-05,0.00024281862608537395,-8.429598053333002e-05,-2.4400999596122777,-2.4500875067312866,-2.43129880183091
M42-12_noise_v1,42,5.749859574667612e-05,-0.00024407619940138166,-0.00014663386577101918,-2.438448050736803,-2.425331094944973,-2.4422085431822422
M44-12_noise_v1,44,1.5311721995510825e-05,0.00018773352158634441,0.0002707068694525126,-2.432303684406401,-2.4214365463342014,-2.415655625852872
M45-12_noise_v1,45,-0.0007943869196824325,-0.00048116605045941697,-0.001790832625049805,-2.4571545715457153,-2.4406053151440608,-2.4231242312423125
M46-12_noise_v1,46,0.00014567224966239765,0.0006217792236351037,0.0006501168416051809,-2.4586055312242583,-2.3915082413773416,-2.4031383295409134
M251-6_noise_v1,251,1.978549180309515e-05,0.00031098693288675186,0.00010860277355947986,-2.4178463748507095,-2.3680773053377098,-2.380346270451755
M254-6_noise_v1,254,0.0001688934141423998,1.4325523892628571e-05,-0.0002846698270032665,-2.388511772744584,-2.335805124298975,-2.3563112813734497
